user_id,created_at,activated_at,experiment_group,location,device,language,company_id,event_name,count
9074.0,2014-02-28 10:46:36,2014-02-28 10:47:53,control_group,Taiwan,nexus 5,chinese,2.0,like_message,5
9074.0,2014-02-28 10:46:36,2014-02-28 10:47:53,control_group,Taiwan,nexus 5,chinese,2.0,send_message,2
9107.0,2014-02-28 06:01:18,2014-02-28 06:03:01,control_group,United States,dell inspiron notebook,english,117.0,like_message,5
9107.0,2014-02-28 06:01:18,2014-02-28 06:03:01,control_group,United States,dell inspiron notebook,english,117.0,send_message,5
9036.0,2014-02-27 16:57:42,2014-02-27 16:59:02,control_group,United States,macbook pro,english,5778.0,like_message,9
9036.0,2014-02-27 16:57:42,2014-02-27 16:59:02,control_group,United States,macbook pro,english,5778.0,send_message,4
9025.0,2014-02-27 16:41:30,2014-02-27 16:42:59,control_group,Belgium,nexus 5,french,6286.0,like_message,2
9033.0,2014-02-27 14:56:47,2014-02-27 14:58:21,test_group,United States,lenovo thinkpad,english,12706.0,like_message,24
9033.0,2014-02-27 14:56:47,2014-02-27 14:58:21,test_group,United States,lenovo thinkpad,english,12706.0,send_message,8
9065.0,2014-02-27 02:14:26,2014-02-27 02:15:50,test_group,Brazil,lenovo thinkpad,spanish,8740.0,like_message,10
9065.0,2014-02-27 02:14:26,2014-02-27 02:15:50,test_group,Brazil,lenovo thinkpad,spanish,8740.0,send_message,10
8983.0,2014-02-26 12:23:13,2014-02-26 12:24:37,control_group,United States,macbook pro,english,68.0,like_message,4
8983.0,2014-02-26 12:23:13,2014-02-26 12:24:37,control_group,United States,macbook pro,english,68.0,send_message,3
9003.0,2014-02-26 09:39:21,2014-02-26 09:40:56,control_group,Switzerland,hp pavilion desktop,english,3008.0,like_message,22
9003.0,2014-02-26 09:39:21,2014-02-26 09:40:56,control_group,Switzerland,hp pavilion desktop,english,3008.0,send_message,16
9007.0,2014-02-26 09:36:35,2014-02-26 09:38:04,test_group,Japan,iphone 4s,japanese,7692.0,,0
8953.0,2014-02-25 18:54:22,2014-02-25 18:55:50,control_group,Germany,nexus 5,german,113.0,like_message,1
8981.0,2014-02-25 18:26:51,2014-02-25 18:28:12,control_group,Australia,lenovo thinkpad,english,7139.0,like_message,5
8981.0,2014-02-25 18:26:51,2014-02-25 18:28:12,control_group,Australia,lenovo thinkpad,english,7139.0,send_message,5
8970.0,2014-02-25 17:47:10,2014-02-25 17:48:45,control_group,United States,iphone 5,english,1.0,like_message,8
8970.0,2014-02-25 17:47:10,2014-02-25 17:48:45,control_group,United States,iphone 5,english,1.0,send_message,1
8964.0,2014-02-25 17:35:31,2014-02-25 17:36:52,test_group,United States,macbook pro,english,8717.0,like_message,4
8964.0,2014-02-25 17:35:31,2014-02-25 17:36:52,test_group,United States,macbook pro,english,8717.0,send_message,7
8971.0,2014-02-25 17:06:07,2014-02-25 17:07:38,test_group,Germany,nexus 7,german,5317.0,like_message,5
8971.0,2014-02-25 17:06:07,2014-02-25 17:07:38,test_group,Germany,nexus 7,german,5317.0,send_message,4
8950.0,2014-02-25 13:56:38,2014-02-25 13:58:00,test_group,United States,lenovo thinkpad,spanish,5514.0,like_message,4
8950.0,2014-02-25 13:56:38,2014-02-25 13:58:00,test_group,United States,lenovo thinkpad,spanish,5514.0,send_message,1
8939.0,2014-02-25 09:49:06,2014-02-25 09:50:33,test_group,Russia,nexus 5,russian,8.0,like_message,14
8939.0,2014-02-25 09:49:06,2014-02-25 09:50:33,test_group,Russia,nexus 5,russian,8.0,send_message,4
8947.0,2014-02-25 02:55:56,2014-02-25 02:57:19,control_group,United States,iphone 4s,english,2503.0,like_message,6
8921.0,2014-02-24 15:26:07,2014-02-24 15:27:31,control_group,Spain,macbook air,english,5312.0,like_message,1
8897.0,2014-02-24 15:06:14,2014-02-24 15:07:22,control_group,Netherlands,samsumg galaxy tablet,english,6196.0,,0
8912.0,2014-02-24 14:41:39,2014-02-24 14:42:52,control_group,Japan,lenovo thinkpad,english,9913.0,like_message,1
8922.0,2014-02-24 11:19:59,2014-02-24 11:21:14,test_group,India,samsumg galaxy tablet,indian,9939.0,like_message,3
8925.0,2014-02-24 10:08:32,2014-02-24 10:10:00,control_group,United States,macbook pro,english,6540.0,like_message,31
8925.0,2014-02-24 10:08:32,2014-02-24 10:10:00,control_group,United States,macbook pro,english,6540.0,send_message,12
8909.0,2014-02-24 08:13:11,2014-02-24 08:14:54,control_group,United States,acer aspire notebook,english,34.0,,0
8876.0,2014-02-23 18:28:36,2014-02-23 18:30:03,test_group,United States,samsung galaxy note,english,1608.0,,0
8856.0,2014-02-22 10:16:39,2014-02-22 10:18:02,control_group,Korea,iphone 5,english,7259.0,like_message,6
8856.0,2014-02-22 10:16:39,2014-02-22 10:18:02,control_group,Korea,iphone 5,english,7259.0,send_message,4
8837.0,2014-02-21 23:42:46,2014-02-21 23:44:29,control_group,Argentina,dell inspiron desktop,spanish,414.0,like_message,10
8837.0,2014-02-21 23:42:46,2014-02-21 23:44:29,control_group,Argentina,dell inspiron desktop,spanish,414.0,send_message,4
8829.0,2014-02-21 18:15:12,2014-02-21 18:16:34,control_group,Russia,dell inspiron desktop,russian,2.0,like_message,1
8829.0,2014-02-21 18:15:12,2014-02-21 18:16:34,control_group,Russia,dell inspiron desktop,russian,2.0,send_message,1
8807.0,2014-02-21 17:47:08,2014-02-21 17:48:36,test_group,United States,iphone 4s,english,7.0,like_message,5
8807.0,2014-02-21 17:47:08,2014-02-21 17:48:36,test_group,United States,iphone 4s,english,7.0,send_message,2
8808.0,2014-02-21 17:45:42,2014-02-21 17:47:12,control_group,France,macbook pro,english,1974.0,like_message,1
8802.0,2014-02-21 13:18:58,2014-02-21 13:20:25,control_group,Malaysia,acer aspire notebook,english,1458.0,like_message,1
8802.0,2014-02-21 13:18:58,2014-02-21 13:20:25,control_group,Malaysia,acer aspire notebook,english,1458.0,send_message,1
8834.0,2014-02-21 10:39:58,2014-02-21 10:41:16,control_group,United States,macbook air,english,3.0,,0
8823.0,2014-02-21 10:15:32,2014-02-21 10:17:01,test_group,Austria,macbook air,german,4102.0,like_message,5
8823.0,2014-02-21 10:15:32,2014-02-21 10:17:01,test_group,Austria,macbook air,german,4102.0,send_message,1
8847.0,2014-02-21 06:24:41,2014-02-21 06:26:09,control_group,Germany,macbook pro,german,10699.0,like_message,1
8814.0,2014-02-21 05:48:14,2014-02-21 05:49:30,test_group,United States,asus chromebook,english,937.0,like_message,2
8814.0,2014-02-21 05:48:14,2014-02-21 05:49:30,test_group,United States,asus chromebook,english,937.0,send_message,1
8779.0,2014-02-20 12:17:18,2014-02-20 12:18:54,test_group,United States,samsung galaxy s4,english,4589.0,like_message,15
8779.0,2014-02-20 12:17:18,2014-02-20 12:18:54,test_group,United States,samsung galaxy s4,english,4589.0,send_message,4
8782.0,2014-02-20 09:37:12,2014-02-20 09:38:43,control_group,Korea,dell inspiron notebook,english,11795.0,like_message,2
8782.0,2014-02-20 09:37:12,2014-02-20 09:38:43,control_group,Korea,dell inspiron notebook,english,11795.0,send_message,1
8733.0,2014-02-19 18:43:02,2014-02-19 18:44:44,control_group,Indonesia,nexus 7,english,5431.0,like_message,24
8733.0,2014-02-19 18:43:02,2014-02-19 18:44:44,control_group,Indonesia,nexus 7,english,5431.0,send_message,22
8710.0,2014-02-19 16:39:23,2014-02-19 16:40:59,control_group,Argentina,lenovo thinkpad,spanish,10777.0,like_message,2
8710.0,2014-02-19 16:39:23,2014-02-19 16:40:59,control_group,Argentina,lenovo thinkpad,spanish,10777.0,send_message,2
8746.0,2014-02-19 16:02:19,2014-02-19 16:03:54,test_group,Germany,macbook pro,german,7209.0,like_message,11
8746.0,2014-02-19 16:02:19,2014-02-19 16:03:54,test_group,Germany,macbook pro,german,7209.0,send_message,7
8735.0,2014-02-19 11:26:39,2014-02-19 11:27:52,control_group,Egypt,lenovo thinkpad,arabic,22.0,like_message,1
8718.0,2014-02-19 04:27:21,2014-02-19 04:28:56,control_group,Iraq,macbook pro,arabic,1.0,like_message,1
8701.0,2014-02-18 19:37:21,2014-02-18 19:38:46,control_group,Nigeria,macbook pro,arabic,2.0,like_message,2
8659.0,2014-02-18 16:40:23,2014-02-18 16:41:56,control_group,United States,lenovo thinkpad,english,21.0,like_message,12
8659.0,2014-02-18 16:40:23,2014-02-18 16:41:56,control_group,United States,lenovo thinkpad,english,21.0,send_message,3
8705.0,2014-02-18 16:34:22,2014-02-18 16:35:34,control_group,United States,lenovo thinkpad,english,8.0,like_message,9
8705.0,2014-02-18 16:34:22,2014-02-18 16:35:34,control_group,United States,lenovo thinkpad,english,8.0,send_message,5
8663.0,2014-02-18 14:09:51,2014-02-18 14:11:26,control_group,Indonesia,macbook pro,english,895.0,like_message,3
8663.0,2014-02-18 14:09:51,2014-02-18 14:11:26,control_group,Indonesia,macbook pro,english,895.0,send_message,2
8660.0,2014-02-18 00:35:22,2014-02-18 00:36:39,test_group,Brazil,macbook air,portugese,5.0,like_message,15
8660.0,2014-02-18 00:35:22,2014-02-18 00:36:39,test_group,Brazil,macbook air,portugese,5.0,send_message,5
8612.0,2014-02-17 13:39:22,2014-02-17 13:41:02,control_group,Germany,lenovo thinkpad,french,2919.0,like_message,4
8612.0,2014-02-17 13:39:22,2014-02-17 13:41:02,control_group,Germany,lenovo thinkpad,french,2919.0,send_message,1
8614.0,2014-02-17 12:34:35,2014-02-17 12:35:48,control_group,Mexico,iphone 5,spanish,5469.0,like_message,1
8636.0,2014-02-17 10:15:11,2014-02-17 10:16:38,control_group,United Kingdom,ipad mini,english,416.0,like_message,1
8636.0,2014-02-17 10:15:11,2014-02-17 10:16:38,control_group,United Kingdom,ipad mini,english,416.0,send_message,1
8637.0,2014-02-17 05:00:53,2014-02-17 05:02:44,test_group,Finland,nexus 5,english,9765.0,,0
8601.0,2014-02-16 12:13:59,2014-02-16 12:15:19,control_group,Japan,macbook pro,japanese,11916.0,,0
8583.0,2014-02-15 07:56:02,2014-02-15 07:57:38,test_group,Russia,macbook air,russian,6491.0,like_message,1
8574.0,2014-02-14 23:11:12,2014-02-14 23:12:42,test_group,United Arab Emirates,samsung galaxy s4,english,7075.0,like_message,2
8557.0,2014-02-14 13:02:56,2014-02-14 13:04:07,control_group,Turkey,lenovo thinkpad,english,12941.0,like_message,2
8557.0,2014-02-14 13:02:56,2014-02-14 13:04:07,control_group,Turkey,lenovo thinkpad,english,12941.0,send_message,1
8550.0,2014-02-14 07:14:52,2014-02-14 07:16:23,test_group,United States,ipad air,english,7253.0,like_message,4
8550.0,2014-02-14 07:14:52,2014-02-14 07:16:23,test_group,United States,ipad air,english,7253.0,send_message,1
8487.0,2014-02-13 18:49:50,2014-02-13 18:51:12,control_group,Egypt,macbook air,arabic,6096.0,like_message,12
8487.0,2014-02-13 18:49:50,2014-02-13 18:51:12,control_group,Egypt,macbook air,arabic,6096.0,send_message,5
8526.0,2014-02-13 14:53:01,2014-02-13 14:54:24,test_group,Italy,ipad air,french,9924.0,like_message,1
8514.0,2014-02-13 13:34:07,2014-02-13 13:35:37,control_group,Finland,lenovo thinkpad,english,281.0,like_message,4
8514.0,2014-02-13 13:34:07,2014-02-13 13:35:37,control_group,Finland,lenovo thinkpad,english,281.0,send_message,2
8502.0,2014-02-13 12:49:39,2014-02-13 12:51:18,test_group,Japan,macbook pro,japanese,10539.0,like_message,33
8502.0,2014-02-13 12:49:39,2014-02-13 12:51:18,test_group,Japan,macbook pro,japanese,10539.0,send_message,22
8462.0,2014-02-12 17:53:27,2014-02-12 17:55:11,test_group,Venezuela,macbook air,spanish,10563.0,like_message,11
8462.0,2014-02-12 17:53:27,2014-02-12 17:55:11,test_group,Venezuela,macbook air,spanish,10563.0,send_message,8
8478.0,2014-02-12 16:13:27,2014-02-12 16:14:57,test_group,Thailand,nexus 7,english,192.0,like_message,14
8478.0,2014-02-12 16:13:27,2014-02-12 16:14:57,test_group,Thailand,nexus 7,english,192.0,send_message,5
8469.0,2014-02-12 16:01:11,2014-02-12 16:02:51,control_group,Switzerland,mac mini,french,20.0,like_message,1
8454.0,2014-02-12 14:07:24,2014-02-12 14:08:54,test_group,Germany,hp pavilion desktop,german,11350.0,like_message,17
8454.0,2014-02-12 14:07:24,2014-02-12 14:08:54,test_group,Germany,hp pavilion desktop,german,11350.0,send_message,10
8453.0,2014-02-12 13:56:08,2014-02-12 13:57:58,control_group,United States,nexus 5,english,8108.0,like_message,5
8453.0,2014-02-12 13:56:08,2014-02-12 13:57:58,control_group,United States,nexus 5,english,8108.0,send_message,2
8470.0,2014-02-12 10:37:17,2014-02-12 10:38:48,control_group,Hong Kong,macbook air,chinese,919.0,like_message,4
8470.0,2014-02-12 10:37:17,2014-02-12 10:38:48,control_group,Hong Kong,macbook air,chinese,919.0,send_message,3
8474.0,2014-02-12 10:34:53,2014-02-12 10:36:20,control_group,United States,macbook pro,spanish,6210.0,like_message,4
8474.0,2014-02-12 10:34:53,2014-02-12 10:36:20,control_group,United States,macbook pro,spanish,6210.0,send_message,2
8463.0,2014-02-12 10:30:50,2014-02-12 10:32:19,control_group,France,nokia lumia 635,french,5.0,like_message,3
8463.0,2014-02-12 10:30:50,2014-02-12 10:32:19,control_group,France,nokia lumia 635,french,5.0,send_message,1
8449.0,2014-02-12 09:23:15,2014-02-12 09:24:52,test_group,United States,samsung galaxy s4,english,25.0,like_message,14
8449.0,2014-02-12 09:23:15,2014-02-12 09:24:52,test_group,United States,samsung galaxy s4,english,25.0,send_message,10
8427.0,2014-02-11 19:38:56,2014-02-11 19:40:06,test_group,United States,macbook pro,english,8617.0,like_message,14
8427.0,2014-02-11 19:38:56,2014-02-11 19:40:06,test_group,United States,macbook pro,english,8617.0,send_message,8
8423.0,2014-02-11 17:54:25,2014-02-11 17:55:54,control_group,Japan,kindle fire,japanese,3214.0,like_message,1
8423.0,2014-02-11 17:54:25,2014-02-11 17:55:54,control_group,Japan,kindle fire,japanese,3214.0,send_message,1
8429.0,2014-02-11 16:53:16,2014-02-11 16:54:40,control_group,United States,samsung galaxy s4,english,11106.0,like_message,6
8429.0,2014-02-11 16:53:16,2014-02-11 16:54:40,control_group,United States,samsung galaxy s4,english,11106.0,send_message,6
8394.0,2014-02-11 15:15:40,2014-02-11 15:16:56,control_group,Thailand,hp pavilion desktop,english,1688.0,like_message,1
8394.0,2014-02-11 15:15:40,2014-02-11 15:16:56,control_group,Thailand,hp pavilion desktop,english,1688.0,send_message,1
8413.0,2014-02-11 14:36:07,2014-02-11 14:37:34,control_group,Canada,macbook air,english,7945.0,like_message,1
8413.0,2014-02-11 14:36:07,2014-02-11 14:37:34,control_group,Canada,macbook air,english,7945.0,send_message,4
8396.0,2014-02-11 12:54:03,2014-02-11 12:55:23,test_group,Brazil,acer aspire desktop,spanish,141.0,like_message,4
8396.0,2014-02-11 12:54:03,2014-02-11 12:55:23,test_group,Brazil,acer aspire desktop,spanish,141.0,send_message,4
8438.0,2014-02-11 10:31:55,2014-02-11 10:33:38,control_group,France,lenovo thinkpad,french,2299.0,like_message,3
8438.0,2014-02-11 10:31:55,2014-02-11 10:33:38,control_group,France,lenovo thinkpad,french,2299.0,send_message,6
8401.0,2014-02-11 09:56:48,2014-02-11 09:58:03,test_group,Mexico,ipad mini,spanish,12255.0,like_message,2
8401.0,2014-02-11 09:56:48,2014-02-11 09:58:03,test_group,Mexico,ipad mini,spanish,12255.0,send_message,1
8430.0,2014-02-11 07:57:54,2014-02-11 07:59:16,control_group,United States,nexus 7,english,4681.0,like_message,1
8378.0,2014-02-10 11:54:23,2014-02-10 11:55:54,test_group,United States,macbook pro,english,5062.0,like_message,3
8384.0,2014-02-10 10:09:03,2014-02-10 10:10:24,test_group,United States,dell inspiron notebook,english,8449.0,like_message,6
8384.0,2014-02-10 10:09:03,2014-02-10 10:10:24,test_group,United States,dell inspiron notebook,english,8449.0,send_message,3
8373.0,2014-02-10 07:28:52,2014-02-10 07:30:35,test_group,Brazil,lenovo thinkpad,english,8553.0,like_message,10
8373.0,2014-02-10 07:28:52,2014-02-10 07:30:35,test_group,Brazil,lenovo thinkpad,english,8553.0,send_message,7
8383.0,2014-02-10 07:19:45,2014-02-10 07:21:18,test_group,Brazil,lenovo thinkpad,portugese,3808.0,like_message,20
8383.0,2014-02-10 07:19:45,2014-02-10 07:21:18,test_group,Brazil,lenovo thinkpad,portugese,3808.0,send_message,8
8342.0,2014-02-09 18:47:17,2014-02-09 18:48:39,test_group,Turkey,kindle fire,arabic,9518.0,like_message,3
8342.0,2014-02-09 18:47:17,2014-02-09 18:48:39,test_group,Turkey,kindle fire,arabic,9518.0,send_message,3
8325.0,2014-02-08 16:27:32,2014-02-08 16:29:09,control_group,Japan,dell inspiron notebook,japanese,1.0,like_message,2
8325.0,2014-02-08 16:27:32,2014-02-08 16:29:09,control_group,Japan,dell inspiron notebook,japanese,1.0,send_message,4
8305.0,2014-02-07 17:35:23,2014-02-07 17:36:52,control_group,Japan,samsung galaxy s4,japanese,1046.0,like_message,13
8305.0,2014-02-07 17:35:23,2014-02-07 17:36:52,control_group,Japan,samsung galaxy s4,japanese,1046.0,send_message,5
8279.0,2014-02-07 16:56:54,2014-02-07 16:58:16,test_group,United States,acer aspire notebook,english,6837.0,like_message,1
8279.0,2014-02-07 16:56:54,2014-02-07 16:58:16,test_group,United States,acer aspire notebook,english,6837.0,send_message,1
8277.0,2014-02-07 14:14:34,2014-02-07 14:16:07,control_group,United Kingdom,macbook pro,french,4748.0,like_message,1
8277.0,2014-02-07 14:14:34,2014-02-07 14:16:07,control_group,United Kingdom,macbook pro,french,4748.0,send_message,1
8302.0,2014-02-07 11:30:36,2014-02-07 11:31:45,control_group,United States,ipad mini,english,9346.0,send_message,1
8317.0,2014-02-07 07:36:17,2014-02-07 07:37:38,test_group,France,dell inspiron notebook,french,3061.0,like_message,4
8317.0,2014-02-07 07:36:17,2014-02-07 07:37:38,test_group,France,dell inspiron notebook,french,3061.0,send_message,4
8312.0,2014-02-07 06:10:05,2014-02-07 06:11:18,test_group,Japan,iphone 4s,english,8375.0,like_message,1
8268.0,2014-02-06 14:29:14,2014-02-06 14:30:56,test_group,United States,samsung galaxy s4,english,3066.0,send_message,1
8259.0,2014-02-06 13:19:02,2014-02-06 13:20:36,test_group,United Kingdom,acer aspire notebook,french,7775.0,like_message,12
8259.0,2014-02-06 13:19:02,2014-02-06 13:20:36,test_group,United Kingdom,acer aspire notebook,french,7775.0,send_message,5
8273.0,2014-02-06 12:07:35,2014-02-06 12:09:15,control_group,Brazil,iphone 5,portugese,146.0,like_message,2
8258.0,2014-02-06 10:38:30,2014-02-06 10:40:21,test_group,Switzerland,iphone 4s,english,2211.0,like_message,17
8258.0,2014-02-06 10:38:30,2014-02-06 10:40:21,test_group,Switzerland,iphone 4s,english,2211.0,send_message,10
8242.0,2014-02-06 09:36:30,2014-02-06 09:37:58,control_group,United States,iphone 4s,english,13032.0,,0
8240.0,2014-02-06 09:21:14,2014-02-06 09:22:44,test_group,United States,nexus 7,english,6852.0,like_message,4
8240.0,2014-02-06 09:21:14,2014-02-06 09:22:44,test_group,United States,nexus 7,english,6852.0,send_message,2
8232.0,2014-02-06 07:00:55,2014-02-06 07:02:17,control_group,Nigeria,dell inspiron desktop,arabic,9718.0,,0
8183.0,2014-02-05 15:00:39,2014-02-05 15:02:14,control_group,Germany,ipad air,french,4058.0,like_message,1
8183.0,2014-02-05 15:00:39,2014-02-05 15:02:14,control_group,Germany,ipad air,french,4058.0,send_message,1
8198.0,2014-02-05 14:09:46,2014-02-05 14:11:11,control_group,Japan,nokia lumia 635,japanese,5764.0,like_message,11
8198.0,2014-02-05 14:09:46,2014-02-05 14:11:11,control_group,Japan,nokia lumia 635,japanese,5764.0,send_message,10
8216.0,2014-02-05 09:04:38,2014-02-05 09:06:10,control_group,South Africa,iphone 5,english,50.0,like_message,13
8216.0,2014-02-05 09:04:38,2014-02-05 09:06:10,control_group,South Africa,iphone 5,english,50.0,send_message,3
8181.0,2014-02-05 08:38:26,2014-02-05 08:40:05,test_group,United States,macbook pro,english,133.0,like_message,3
8181.0,2014-02-05 08:38:26,2014-02-05 08:40:05,test_group,United States,macbook pro,english,133.0,send_message,3
8182.0,2014-02-05 07:47:19,2014-02-05 07:48:23,test_group,Japan,iphone 5,japanese,5.0,like_message,13
8182.0,2014-02-05 07:47:19,2014-02-05 07:48:23,test_group,Japan,iphone 5,japanese,5.0,send_message,10
8209.0,2014-02-05 00:15:25,2014-02-05 00:16:47,test_group,Turkey,nokia lumia 635,arabic,3720.0,like_message,6
8209.0,2014-02-05 00:15:25,2014-02-05 00:16:47,test_group,Turkey,nokia lumia 635,arabic,3720.0,send_message,6
8156.0,2014-02-04 23:22:14,2014-02-04 23:23:44,control_group,France,macbook pro,english,7551.0,like_message,18
8156.0,2014-02-04 23:22:14,2014-02-04 23:23:44,control_group,France,macbook pro,english,7551.0,send_message,8
8144.0,2014-02-04 18:11:34,2014-02-04 18:12:52,control_group,Germany,macbook pro,german,12839.0,like_message,1
8144.0,2014-02-04 18:11:34,2014-02-04 18:12:52,control_group,Germany,macbook pro,german,12839.0,send_message,1
8160.0,2014-02-04 17:57:09,2014-02-04 17:58:23,control_group,United States,iphone 5,english,8623.0,send_message,1
8177.0,2014-02-04 13:50:06,2014-02-04 13:51:40,control_group,United States,macbook pro,english,112.0,like_message,5
8177.0,2014-02-04 13:50:06,2014-02-04 13:51:40,control_group,United States,macbook pro,english,112.0,send_message,3
8154.0,2014-02-04 09:41:04,2014-02-04 09:42:18,control_group,United States,lenovo thinkpad,chinese,8902.0,like_message,7
8154.0,2014-02-04 09:41:04,2014-02-04 09:42:18,control_group,United States,lenovo thinkpad,chinese,8902.0,send_message,2
8175.0,2014-02-04 08:51:29,2014-02-04 08:52:43,control_group,United States,samsung galaxy s4,english,6500.0,like_message,1
8150.0,2014-02-04 08:05:34,2014-02-04 08:06:57,test_group,Italy,dell inspiron notebook,spanish,72.0,like_message,1
8150.0,2014-02-04 08:05:34,2014-02-04 08:06:57,test_group,Italy,dell inspiron notebook,spanish,72.0,send_message,3
8110.0,2014-02-03 19:25:34,2014-02-03 19:27:07,test_group,United States,dell inspiron desktop,english,6.0,like_message,1
8123.0,2014-02-03 18:09:05,2014-02-03 18:10:41,control_group,United States,dell inspiron notebook,spanish,26.0,like_message,24
8123.0,2014-02-03 18:09:05,2014-02-03 18:10:41,control_group,United States,dell inspiron notebook,spanish,26.0,send_message,9
8090.0,2014-02-03 18:05:35,2014-02-03 18:07:09,test_group,India,dell inspiron notebook,indian,5490.0,send_message,1
8089.0,2014-02-03 16:53:58,2014-02-03 16:55:24,control_group,Israel,iphone 5,english,1417.0,like_message,2
8089.0,2014-02-03 16:53:58,2014-02-03 16:55:24,control_group,Israel,iphone 5,english,1417.0,send_message,1
8104.0,2014-02-03 16:17:13,2014-02-03 16:18:47,control_group,United States,macbook air,english,715.0,,0
8101.0,2014-02-03 16:00:47,2014-02-03 16:02:06,control_group,Denmark,nexus 7,english,7353.0,like_message,1
8133.0,2014-02-03 11:58:01,2014-02-03 11:59:28,test_group,Brazil,nexus 5,portugese,7195.0,like_message,1
8134.0,2014-02-03 11:01:32,2014-02-03 11:03:09,control_group,Italy,iphone 5,italian,621.0,like_message,21
8134.0,2014-02-03 11:01:32,2014-02-03 11:03:09,control_group,Italy,iphone 5,italian,621.0,send_message,12
8099.0,2014-02-03 10:17:49,2014-02-03 10:19:37,control_group,United States,macbook air,english,1220.0,like_message,3
8099.0,2014-02-03 10:17:49,2014-02-03 10:19:37,control_group,United States,macbook air,english,1220.0,send_message,4
8097.0,2014-02-03 07:22:49,2014-02-03 07:24:07,control_group,Russia,iphone 5,russian,9121.0,like_message,7
8097.0,2014-02-03 07:22:49,2014-02-03 07:24:07,control_group,Russia,iphone 5,russian,9121.0,send_message,4
8093.0,2014-02-03 05:14:25,2014-02-03 05:16:04,control_group,Finland,dell inspiron notebook,english,1334.0,,0
8078.0,2014-02-02 13:16:37,2014-02-02 13:18:00,control_group,Russia,macbook pro,russian,216.0,,0
8074.0,2014-02-01 21:30:38,2014-02-01 21:32:10,test_group,United Kingdom,acer aspire desktop,english,1437.0,like_message,1
8065.0,2014-02-01 12:18:32,2014-02-01 12:19:51,test_group,Taiwan,nexus 5,chinese,1671.0,like_message,5
8065.0,2014-02-01 12:18:32,2014-02-01 12:19:51,test_group,Taiwan,nexus 5,chinese,1671.0,send_message,1
8068.0,2014-02-01 01:37:24,2014-02-01 01:38:54,test_group,United States,hp pavilion desktop,english,11.0,like_message,2
8068.0,2014-02-01 01:37:24,2014-02-01 01:38:54,test_group,United States,hp pavilion desktop,english,11.0,send_message,1
8022.0,2014-01-31 18:33:50,2014-01-31 18:35:23,control_group,United States,nokia lumia 635,english,5724.0,like_message,4
8022.0,2014-01-31 18:33:50,2014-01-31 18:35:23,control_group,United States,nokia lumia 635,english,5724.0,send_message,5
8060.0,2014-01-31 15:37:47,2014-01-31 15:39:01,control_group,Belgium,macbook pro,french,7326.0,like_message,1
8060.0,2014-01-31 15:37:47,2014-01-31 15:39:01,control_group,Belgium,macbook pro,french,7326.0,send_message,1
8039.0,2014-01-31 14:34:55,2014-01-31 14:36:37,test_group,India,macbook air,indian,2363.0,like_message,1
8046.0,2014-01-31 10:03:20,2014-01-31 10:04:29,control_group,Italy,macbook air,italian,1.0,like_message,2
8021.0,2014-01-31 09:40:38,2014-01-31 09:42:18,test_group,France,amazon fire phone,english,5394.0,like_message,1
8044.0,2014-01-31 07:34:36,2014-01-31 07:35:56,control_group,United States,acer aspire desktop,english,10530.0,like_message,2
8043.0,2014-01-31 07:32:55,2014-01-31 07:34:36,control_group,United States,ipad air,english,10863.0,like_message,1
8024.0,2014-01-31 05:40:22,2014-01-31 05:42:06,control_group,Italy,macbook pro,italian,10355.0,like_message,1
7997.0,2014-01-30 17:21:44,2014-01-30 17:22:49,control_group,Iran,ipad air,arabic,8304.0,like_message,17
7997.0,2014-01-30 17:21:44,2014-01-30 17:22:49,control_group,Iran,ipad air,arabic,8304.0,send_message,6
8015.0,2014-01-30 13:36:37,2014-01-30 13:38:05,control_group,Canada,samsung galaxy s4,english,2.0,like_message,4
8015.0,2014-01-30 13:36:37,2014-01-30 13:38:05,control_group,Canada,samsung galaxy s4,english,2.0,send_message,3
8017.0,2014-01-30 13:23:57,2014-01-30 13:25:43,test_group,United States,ipad mini,english,307.0,like_message,9
8017.0,2014-01-30 13:23:57,2014-01-30 13:25:43,test_group,United States,ipad mini,english,307.0,send_message,6
7998.0,2014-01-30 13:22:44,2014-01-30 13:24:00,control_group,Germany,nexus 10,german,11176.0,like_message,14
7998.0,2014-01-30 13:22:44,2014-01-30 13:24:00,control_group,Germany,nexus 10,german,11176.0,send_message,10
7991.0,2014-01-30 11:00:46,2014-01-30 11:02:21,control_group,Canada,nexus 10,english,9587.0,like_message,4
7990.0,2014-01-30 10:22:19,2014-01-30 10:23:54,control_group,United States,macbook pro,english,3.0,like_message,13
7990.0,2014-01-30 10:22:19,2014-01-30 10:23:54,control_group,United States,macbook pro,english,3.0,send_message,4
7946.0,2014-01-29 19:49:06,2014-01-29 19:50:36,control_group,Brazil,macbook pro,portugese,12050.0,,0
7930.0,2014-01-29 15:52:23,2014-01-29 15:53:55,control_group,Japan,ipad air,japanese,2.0,like_message,2
7930.0,2014-01-29 15:52:23,2014-01-29 15:53:55,control_group,Japan,ipad air,japanese,2.0,send_message,3
7959.0,2014-01-29 14:30:32,2014-01-29 14:32:08,test_group,India,iphone 5,indian,4577.0,like_message,1
7959.0,2014-01-29 14:30:32,2014-01-29 14:32:08,test_group,India,iphone 5,indian,4577.0,send_message,1
7948.0,2014-01-29 10:58:01,2014-01-29 10:59:26,control_group,Belgium,macbook pro,french,5273.0,like_message,5
